representative_name,stock_name,buy_sell_flag,purchase_date,notification_date,invested_amount,min_amount,max_amount,transaction_year,ticker
GottheimerJosh,Shopify Inc. Class A Subordinate,P,2023-01-17,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SHOP
GottheimerJosh,Shopify Inc. Class A Subordinate, P ,2023-01-31,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,SHOP
GottheimerJosh,Shopify Inc. Class A Subordinate,P,2023-01-23,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SHOP
GottheimerJosh,Snap Inc. Class A (SNAP) [ST], P ,2023-01-31,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Syneos Health, Inc. - Class A (SYNH)",S,2023-01-23,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Tencent Holdings Limited, S  (partial),2023-01-11,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Tesla, Inc. (TSLA) [ST]",P,2023-01-27,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Thermo Fisher Scientific Inc (TMO), S  (partial),2023-01-11,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"United Parcel Service, Inc. (UPS) [ST]",S (partial),2023-01-31,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,UnitedHealth Group Incorporated, S  (partial),2023-01-31,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,UNH
GottheimerJosh,UnitedHealth Group Incorporated,S (partial),2023-01-17,02/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,UNH
GottheimerJosh,"Workday, Inc. - Class A (WDAY) [ST]", P ,2023-01-23,02/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,AbbVie Inc. (ABBV) [ST], S  (partial),2023-02-21,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,AbbVie Inc. (ABBV) [ST],S (partial),2023-02-07,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Adobe Inc. (ADBE) [ST], P ,2023-02-10,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Adobe Inc. (ADBE) [ST],P,2023-02-02,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Advanced Micro Devices, Inc. (AMD)", P ,2023-02-13,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AMD
GottheimerJosh,"Advanced Micro Devices, Inc. (AMD)",S (partial),2023-02-23,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,AMD
GottheimerJosh,"Advanced Micro Devices, Inc. (AMD)", S  (partial),2023-02-17,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AMD
GottheimerJosh,"AIA Group, Ltd. Sponsored American",P,2023-02-13,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Amgen Inc. (AMGN) [ST], S  (partial),2023-02-22,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"AppFolio, Inc. - Class A (APPF) [ST]",P,2023-02-23,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Automatic Data Processing, Inc.", S ,2023-02-03,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"AutoZone, Inc. (AZO) [ST]",S (partial),2023-02-24,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"AutoZone, Inc. (AZO) [ST]", S  (partial),2023-02-10,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"CBIZ, Inc. (CBZ) [ST]",P,2023-02-23,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Coca-Cola Company (KO) [ST], S  (partial),2023-02-14,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,KO
GottheimerJosh,Coca-Cola Company (KO) [ST],S (partial),2023-02-21,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,KO
GottheimerJosh,Coca-Cola Company (KO) [ST], S  (partial),2023-02-07,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,KO
GottheimerJosh,Deere & Company (DE) [ST],S (partial),2023-02-10,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Deere & Company (DE) [ST], S  (partial),2023-02-17,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST],S (partial),2023-02-14,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST], S  (partial),2023-02-17,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST],S (partial),2023-02-07,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST], S  (partial),2023-02-03,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Five Below, Inc. (FIVE) [ST]",S,2023-02-28,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Globus Medical, Inc. Class A (GMED)", S  (partial),2023-02-08,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,HAIER SMART HOME CO LTD ADR,P,2023-02-13,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,ICICI Bank Limited (IBN) [ST], S  (partial),2023-02-01,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Intuit Inc. (INTU) [ST],P,2023-02-27,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Lam Research Corporation (LRCX), P ,2023-02-14,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,McKesson Corporation (MCK) [ST],S (partial),2023-02-23,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"MercadoLibre, Inc. (MELI) [ST]", P ,2023-02-23,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Meta Platforms, Inc. - Class A",P,2023-02-03,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,META
GottheimerJosh,Microsoft Corporation (MSFT) [OP], S ,2023-02-14,03/07/2023," $1,000,001 - \$5000000",1000001.0,5000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP],P,2023-02-14,03/07/2023,"\$1,000,001 -\$5,000,000",1000001.0,5000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP], S ,2023-02-13,03/07/2023," $250,001 - \$500000",250001.0,500000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP],S,2023-02-13,03/07/2023,"\$1,000,001 -\$5,000,000",1000001.0,5000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP], S ,2023-02-13,03/07/2023," $500,001 - \$1000000",500001.0,1000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP],P,2023-02-13,03/07/2023,"\$1,000,001 -\$5,000,000",1000001.0,5000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP], S ,2023-02-13,03/07/2023," $500,001 - \$1000000",500001.0,1000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [OP],P,2023-02-13,03/07/2023,"\$500,001 -\$1,000,000",500001.0,1000000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [ST], P ,2023-02-27,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"MongoDB, Inc. - Class A (MDB) [ST]",P,2023-02-13,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Netflix, Inc. (NFLX) [ST]", P ,2023-02-06,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Netflix, Inc. (NFLX) [ST]",P,2023-02-21,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,NVIDIA Corporation (NVDA) [ST], P ,2023-02-21,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,NVIDIA Corporation (NVDA) [ST],P,2023-02-27,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,NVIDIA Corporation (NVDA) [ST], P ,2023-02-23,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"PayPal Holdings, Inc. (PYPL) [ST]",P,2023-02-03,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Performance Food Group Company, S  (partial),2023-02-08,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,PFGC
GottheimerJosh,Performance Food Group Company,S,2023-02-23,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,PFGC
GottheimerJosh,"The Trade Desk, Inc. - Class A (TTD)", P ,2023-02-21,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]",P,2023-02-21,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]", P ,2023-02-23,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]",P,2023-02-14,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]", P ,2023-02-13,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]",P,2023-02-07,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,UnitedHealth Group Incorporated, S ,2023-02-03,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,UNH
GottheimerJosh,"Verisk Analytics, Inc. (VRSK) [ST]",S,2023-02-06,03/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Workday, Inc. - Class A (WDAY) [ST]", P ,2023-02-10,03/07/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,AbbVie Inc. (ABBV) [ST], P ,2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,AbbVie Inc. (ABBV) [ST],S (partial),2023-03-24,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Align Technology, Inc. (ALGN) [ST]", P ,2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Alphabet Inc. - Class C Capital Stock,S (partial),2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,GOOG
GottheimerJosh,Alphabet Inc. - Class C Capital Stock, S  (partial),2023-03-16,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,GOOG
GottheimerJosh,Alphabet Inc. - Class C Capital Stock,S (partial),2023-03-23,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,GOOG
GottheimerJosh,Ameris Bancorp (ABCB) [ST], S  (partial),2023-03-14,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Amgen Inc. (AMGN) [ST],S (partial),2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Amgen Inc. (AMGN) [ST], S  (partial),2023-03-27,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"AppFolio, Inc. - Class A (APPF) [ST]",P,2023-03-14,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Apple Inc. (AAPL) [ST], S  (partial),2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,ASML Holding N.V. - New York,P,2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ASML
GottheimerJosh,Blackstone Real Estate Income Trust, P ,2023-03-22,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Charles Schwab Corporation (SCHW),S (partial),2023-03-14,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SCHW
GottheimerJosh,Charles Schwab Corporation (SCHW), S  (partial),2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,SCHW
GottheimerJosh,Coca-Cola Company (KO) [ST],S,2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,KO
GottheimerJosh,ConocoPhillips (COP) [ST], S  (partial),2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,ConocoPhillips (COP) [ST],S (partial),2023-03-16,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Crown Castle Inc. (CCI) [ST], S  (partial),2023-03-16,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Deere & Company (DE) [ST],S (partial),2023-03-24,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST], S  (partial),2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Fidelity National Information,S (partial),2023-03-16,04/06/2023,"\$15,001 -\$50,000",15001.0,50000.0,2023.0,FIS
GottheimerJosh,Haleon plc American Depositary, P ,2023-03-31,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,HLN
GottheimerJosh,L'Oreal Co. American Depositary,S (partial),2023-03-10,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,LRLCY
GottheimerJosh,"Lowe's Companies, Inc. (LOW) [ST]", S  (partial),2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,McKesson Corporation (MCK) [ST],S (partial),2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"MercadoLibre, Inc. (MELI) [ST]", P ,2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"MercadoLibre, Inc. (MELI) [ST]",P,2023-03-15,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [ST], P ,2023-03-31,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [ST],P,2023-03-24,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Moderna, Inc. (MRNA) [ST]", P ,2023-03-31,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Morgan Stanley (MS) [ST],P,2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Netflix, Inc. (NFLX) [ST]", P ,2023-03-06,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,NVIDIA Corporation (NVDA) [ST],P,2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"PayPal Holdings, Inc. (PYPL) [ST]", S  (partial),2023-03-16,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Regeneron Pharmaceuticals, Inc.",S (partial),2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Rockwell Automation, Inc. (ROK) [ST]", S  (partial),2023-03-27,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Sarepta Therapeutics, Inc. (SRPT)",P,2023-03-06,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Seacoast Banking Corporation of, S  (partial),2023-03-29,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,SVB Financial Group (SIVB) [ST],S,2023-03-09,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Taiwan Semiconductor Manufacturing, P ,2023-03-09,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,TSM
GottheimerJosh,"Tesla, Inc. (TSLA) [ST]",S (partial),2023-03-24,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Thoughtworks Holding, Inc. (TWKS)", S  (partial),2023-03-16,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Veritex Holdings, Inc. (VBTX) [ST]",S (partial),2023-03-16,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Veritex Holdings, Inc. (VBTX) [ST]", S  (partial),2023-03-14,04/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Woodside Energy Group Limited,S,2023-03-10,04/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Advanced Micro Devices, Inc. (AMD)", P ,2023-04-28,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AMD
GottheimerJosh,Alphabet Inc. - Class C Capital Stock,P,2023-04-24,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,GOOG
GottheimerJosh,Amgen Inc. (AMGN) [ST], P ,2023-04-12,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"AppFolio, Inc. - Class A (APPF) [ST]",P,2023-04-03,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Apple Inc. (AAPL) [ST], P ,2023-04-06,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Apple Inc. (AAPL) [ST],P,2023-04-27,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Apple Inc. (AAPL) [ST], P ,2023-04-20,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Arcutis Biotherapeutics, Inc. -",P,2023-04-17,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"AutoZone, Inc. (AZO) [ST]", S  (partial),2023-04-10,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Blackstone Real Estate Income Trust,P,2023-04-25,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Capital One Financial Corporation, S  (partial),2023-04-27,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,COF
GottheimerJosh,ChampionX Corporation (CHX) [ST],P,2023-04-05,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,CHX
GottheimerJosh,Charles Schwab Corporation (SCHW), P ,2023-04-14,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,SCHW
GottheimerJosh,"Churchill Downs, Incorporated",S,2023-04-05,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Cognizant Technology Solutions, S  (partial),2023-04-27,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,ConocoPhillips (COP) [ST],S (partial),2023-04-12,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,ConocoPhillips (COP) [ST], S  (partial),2023-04-20,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Crown Castle Inc. (CCI) [ST],P,2023-04-17,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Enphase Energy, Inc. (ENPH) [ST]", S ,2023-04-06,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Etsy, Inc. (ETSY) [ST]",S (partial),2023-04-27,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Fidelity National Information, P ,2023-04-17,05/03/2023," $15,001 - \$50000",15001.0,50000.0,2023.0,FIS
GottheimerJosh,"First Solar, Inc. (FSLR) [ST]",P,2023-04-24,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"First Solar, Inc. (FSLR) [ST]", P ,2023-04-06,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"First Solar, Inc. (FSLR) [ST]",P,2023-04-19,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Fox Factory Holding Corp. (FOXF), P ,2023-04-10,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Globus Medical, Inc. Class A (GMED)",P,2023-04-03,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Lowe's Companies, Inc. (LOW) [ST]", S  (partial),2023-04-10,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Mastercard Incorporated (MA) [ST],S (partial),2023-04-10,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [ST], P ,2023-04-10,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Microsoft Corporation (MSFT) [ST],S (partial),2023-04-27,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Monster Beverage Corporation, P ,2023-04-27,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Monster Beverage Corporation,S (partial),2023-04-10,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Morgan Stanley (MS) [ST], S  (partial),2023-04-10,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,MSCI Inc (MSCI) [ST],S (partial),2023-04-27,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Netflix, Inc. (NFLX) [ST]", S  (partial),2023-04-03,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,NVIDIA Corporation (NVDA) [ST],S (partial),2023-04-03,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Oracle Corporation (ORCL) [ST], S  (partial),2023-04-03,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Silgan Holdings Inc. (SLGN) [ST],P,2023-04-28,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SLGN
GottheimerJosh,Snap Inc. Class A (SNAP) [ST], S ,2023-04-26,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Starbucks Corporation (SBUX) [ST],P,2023-04-21,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Texas Instruments Incorporated, S  (partial),2023-04-28,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Thoughtworks Holding, Inc. (TWKS)",P,2023-04-17,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Uber Technologies, Inc. (UBER) [ST]", S  (partial),2023-04-27,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Utz Brands Inc Class A (UTZ) [ST],P,2023-04-14,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Veritex Holdings, Inc. (VBTX) [ST]", P ,2023-04-17,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,AbbVie Inc. (ABBV) [ST], S  (partial),2023-05-19,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Adobe Inc. (ADBE) [ST],S (partial),2023-05-10,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Adobe Inc. (ADBE) [ST], S  (partial),2023-05-01,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,"Advanced Micro Devices, Inc. (AMD)",S (partial),2023-05-01,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,AMD
GottheimerJosh,"Airbnb, Inc. - Class A (ABNB) [ST]", S  (partial),2023-05-08,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Alphabet Inc. - Class C Capital Stock,S (partial),2023-05-01,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,GOOG
GottheimerJosh,Amgen Inc. (AMGN) [ST], S ,2023-05-01,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Apple Inc. (AAPL) [ST],P,2023-05-16,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Blackstone Inc. (BX) [ST], S  (partial),2023-05-19,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Broadcom Inc. (AVGO) [ST],P,2023-05-01,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Capital One Financial Corporation, S ,2023-05-02,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,COF
GottheimerJosh,Charles Schwab Corporation (SCHW),S (partial),2023-05-08,06/07/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SCHW
GottheimerJosh,"Cheniere Energy, Inc. (LNG) [ST]", S  (partial),2023-05-19,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,ConocoPhillips (COP) [ST],S (partial),2023-05-23,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Deere & Company (DE) [ST], S  (partial),2023-05-19,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Deere & Company (DE) [ST],S (partial),2023-05-05,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST], P ,2023-05-03,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST],P,2023-05-01,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST], P ,2023-05-05,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Eli Lilly and Company (LLY) [ST],P,2023-05-09,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"Etsy, Inc. (ETSY) [ST]", S ,2023-05-08,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
GottheimerJosh,Exact Sciences Corporation (EXAS),S (partial),2023-05-01,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
GottheimerJosh,"First Solar, Inc. (FSLR) [ST]", P ,2023-05-12,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
